,CR GNN,CR MLP,CR LSTM,Date
143,106.2549318685066,114.19492907633008,112.92031568997305,2018-08-28
144,106.27223880591514,114.21901668795869,112.96890451595449,2018-08-29
145,106.04630273425751,113.89379591260442,112.84775420265281,2018-08-30
146,107.01577646117767,115.11797716488343,113.53364878983965,2018-08-31
147,107.21912798248165,115.31536612150306,113.6942954276644,2018-09-01
148,107.18479689243262,115.28356462882093,113.7051982615517,2018-09-02
149,107.48170651728834,115.53771583027653,113.91672390498964,2018-09-03
150,108.39234194220195,116.00805328021447,114.45567669746153,2018-09-04
151,108.70318840158153,116.05543062806592,114.64045287061786,2018-09-05
152,109.12222811607182,116.02265088613213,114.86499566125185,2018-09-06
153,109.48993400841312,115.89905433326774,115.0494674754301,2018-09-07
154,110.38449865150739,115.20793374054143,115.41039905728034,2018-09-08
155,110.0269030779921,115.55244788119194,115.30056703125501,2018-09-09
156,110.45503618450813,115.12893262851836,115.46432298292135,2018-09-10
